99,97,3
99,98,3
99,99,2
99,102,5
99,103,-2
99,104,4
99,105,5
114,113,2
114,114,4
114,115,4
114,116,3
114,117,3
114,118,4
114,119,5
114,120,0
242,176,5
242,177,5
242,178,4
242,180,3
242,187,2
242,188,4
242,193,2
242,195,3
242,196,3
242,197,2
242,202,2
243,517,5
243,203,2
243,15412,1
243,4825,4
243,834,4
243,7542,2
243,211,5
243,218,1
243,3270,2
243,11455,4
243,306,2
243,15413,4
243,3730,1
243,228,1
243,234,3
243,241,0
243,245,0
244,203,2
244,246,3
244,247,4
244,248,3
244,249,4
244,250,3
244,245,1
244,251,1
254,15475,2
254,15510,4
254,15540,2
254,9729,2
254,15513,0
254,357,4
254,9390,4
254,15546,1
254,11036,0
254,15563,0
254,15497,3
254,15511,4
254,270,2
254,275,4
254,276,4
254,277,3
254,1176,5
254,15498,2
254,15535,3
254,15455,5
254,4242,4
254,278,4
254,15515,3
254,15443,3
254,2970,4
254,5433,4
254,3460,4
254,3840,4
254,6331,4
254,5432,4
254,15509,0
254,6097,3
254,14783,1
254,283,2
254,2105,4
254,286,3
254,15539,3
254,15541,3
254,2810,4
254,2786,4
254,12765,3
254,486,2
254,9256,3
254,15425,4
254,15417,4
254,15519,3
254,301,4
254,15504,4
300,321,0
300,322,0
300,324,0
300,325,0
300,326,4
300,328,0
300,329,0
388,405,3
388,135,-2
388,406,1
388,412,2
388,413,5
388,414,5
388,415,5
388,418,3
388,423,0
388,425,2
424,477,0
424,479,1
424,482,2
424,484,2
424,486,1
424,488,3
446,519,3
446,520,3
446,521,5
446,525,0
446,527,-2
446,531,5
446,534,4
446,536,0
503,10093,5
503,37974,3
503,18122,2
503,30064,3
503,5835,5
503,4178,5
503,58366,5
503,242938,5
503,11610,3
503,648,5
503,78389,5
503,3235,5
505,614,4
505,609,2
505,618,3
505,607,3
505,605,2
505,608,3
505,606,3
505,616,3
505,615,4
505,617,3
507,3931,4
507,663,3
507,15604,2
507,357,5
507,645,4
507,652,4
507,657,3
507,15608,3
507,15582,2
507,15602,2
507,658,4
507,15575,2
507,15576,2
507,596,2
507,15599,2
507,15606,2
507,8356,2
507,7803,2
507,15583,2
507,15601,2
507,146,2
507,647,2
507,655,4
507,3930,5
507,3929,5
507,15572,5
507,15571,5
507,15581,5
507,15593,3
507,664,2
507,15591,5
507,620,3
507,15574,2
638,15632,5
638,763,4
638,774,5
638,15637,5
638,758,5
638,6039,4
638,409,5
638,206,5
638,789,4
638,91,5
638,834,5
638,15634,5
638,2309,4
638,755,5
638,787,5
638,781,5
638,795,3
638,780,4
638,15633,4
638,749,5
638,759,5
638,786,3
638,792,4
638,757,4
638,771,5
638,750,4
638,11912,4
638,776,5
638,777,5
